site,gallery,source_id,url,title,content,author,posted_at,comment_count,meta,comments
theqoo,ktalk/category/1947874,4003055780,https://theqoo.net/ktalk/4003055780?page=192&category=1947874,ㅍㅁ 포카홀더에 포카넣으면 자꾸 빠지는데 이럴때 보통 어떻게해?,"포카홀더가 좀 커서 포카가 훌렁훌렁 빠져
뒤에 다른 종이(골판지 등)덧댈까 아니면 탑로더에 넣을까",무명의 더쿠,2025-11-23T00:00:00,2,"{'board_path': 'ktalk/category/1947874', 'category': '잡담', 'views': 62, 'detail_category': '잡담', 'detail_url': 'https://theqoo.net/ktalk/4003055780?page=192&category=1947874'}",[]
theqoo,ktalk/category/1947874,4003055708,https://theqoo.net/ktalk/4003055708?page=192&category=1947874,중국언니들 정말 감사하다,홈 굴려주셔서 감사해료,무명의 더쿠,2025-11-23T00:00:00,0,"{'board_path': 'ktalk/category/1947874', 'category': '잡담', 'views': 325, 'detail_category': '잡담', 'detail_url': 'https://theqoo.net/ktalk/4003055708?page=192&category=1947874'}",[]
theqoo,ktalk/category/1947874,4003055596,https://theqoo.net/ktalk/4003055596?page=192&category=1947874,아니 딴거 검색하려다가 잘못 눌렀는데 기사에서도 그룹명 잘못 쓴건 좀ㅜㅋㅋ,제목은 잘써놓고,무명의 더쿠,2025-11-23T00:00:00,0,"{'board_path': 'ktalk/category/1947874', 'category': '잡담', 'views': 167, 'detail_category': '잡담', 'detail_url': 'https://theqoo.net/ktalk/4003055596?page=192&category=1947874'}",[]
theqoo,ktalk/category/1947874,4003055175,https://theqoo.net/ktalk/4003055175?page=192&category=1947874,저거 대륙으로 바꿔도 언노운 뜨다 다시 국적뜸,ㅇㅇㅋㅋㅋ,무명의 더쿠,2025-11-23T00:00:00,5,"{'board_path': 'ktalk/category/1947874', 'category': '잡담', 'views': 528, 'detail_category': '잡담', 'detail_url': 'https://theqoo.net/ktalk/4003055175?page=192&category=1947874'}",[]
theqoo,ktalk/category/1947874,4003054989,https://theqoo.net/ktalk/4003054989?page=192&category=1947874,vpn으로 해봤는데 국적 안바뀜,ㅇㅇ,무명의 더쿠,2025-11-23T00:00:00,0,"{'board_path': 'ktalk/category/1947874', 'category': '잡담', 'views': 100, 'detail_category': '잡담', 'detail_url': 'https://theqoo.net/ktalk/4003054989?page=192&category=1947874'}",[]
theqoo,ktalk/category/1947874,4003054890,https://theqoo.net/ktalk/4003054890?page=192&category=1947874,저녁뭐먹지?,삼겹살도땡기고 샤브샤브도먹고싶고,무명의 더쿠,2025-11-23T00:00:00,0,"{'board_path': 'ktalk/category/1947874', 'category': '잡담', 'views': 21, 'detail_category': '잡담', 'detail_url': 'https://theqoo.net/ktalk/4003054890?page=192&category=1947874'}",[]
theqoo,ktalk/category/1947874,4003054827,https://theqoo.net/ktalk/4003054827?page=192&category=1947874,해외에서 난리난 어쩌구로 더쿠 퍼올때 쓰던 계정들 다 동남아네,낫서프라이즈다,무명의 더쿠,2025-11-23T00:00:00,4,"{'board_path': 'ktalk/category/1947874', 'category': '잡담', 'views': 825, 'detail_category': '잡담', 'detail_url': 'https://theqoo.net/ktalk/4003054827?page=192&category=1947874'}",[]
theqoo,ktalk/category/1947874,4003054797,https://theqoo.net/ktalk/4003054797?page=192&category=1947874,"근데 동남아, 인도 계정 많은거 안놀라운게 인구수 상위권이야",머릿수 존나 많아서 놀랍진 않음ㅋㅋㅋㅋㅋㅋ,무명의 더쿠,2025-11-23T00:00:00,3,"{'board_path': 'ktalk/category/1947874', 'category': '잡담', 'views': 236, 'detail_category': '잡담', 'detail_url': 'https://theqoo.net/ktalk/4003054797?page=192&category=1947874'}",[]
theqoo,ktalk/category/1947874,4003054606,https://theqoo.net/ktalk/4003054606?page=192&category=1947874,이제 가입함 누르면 새창 안뜨는데ㅠㅠㅠ,나만 그래?,무명의 더쿠,2025-11-23T00:00:00,0,"{'board_path': 'ktalk/category/1947874', 'category': '잡담', 'views': 36, 'detail_category': '잡담', 'detail_url': 'https://theqoo.net/ktalk/4003054606?page=192&category=1947874'}",[]
theqoo,ktalk/category/1947874,4003054419,https://theqoo.net/ktalk/4003054419?page=192&category=1947874,난 오히려 인니쪽이 영어로 많이하는거봄,지금도 계정 보니 영어쓰는애들 인니쪽애들 많이봄,무명의 더쿠,2025-11-23T00:00:00,3,"{'board_path': 'ktalk/category/1947874', 'category': '잡담', 'views': 265, 'detail_category': '잡담', 'detail_url': 'https://theqoo.net/ktalk/4003054419?page=192&category=1947874'}",[]
