community,full_text,timestamp,sentence,all_endings,intent,punctuation,symbols,min_prob,last_token_prob,has_oov,needs_manual_intent
dcinside_남자연예인_갤러리,곰팡핌 젖괴들 탈주 심하긔,2025-11-23T22:08:55,곰팡핌,"[[""(으)ㅁ"", ""EF"", 0.9185824394226074, 0]]",,[],[],0.43435680866241455,0.9185824394226074,True,True
dcinside_남자연예인_갤러리,곰팡핌 젖괴들 탈주 심하긔,2025-11-23T22:08:55,젖괴들 탈주 심하긔,"[[""긔"", ""EF"", 0.8265098333358765, 1]]",,[],[],0.7565106153488159,0.8265098333358765,True,True
dcinside_남자연예인_갤러리,아 코아픈 루주 색깔 ㅈㄴ 웃겨 ㅅㅂ,2025-11-23T22:08:52,아 코아픈 루주 색깔 ㅈㄴ 웃겨,"[[""어"", ""EF"", 0.5474308729171753, 0]]",,[],"[""ㅈㄴ""]",0.45381081104278564,0.5474308729171753,True,True
dcinside_남자연예인_갤러리,아 코아픈 루주 색깔 ㅈㄴ 웃겨 ㅅㅂ,2025-11-23T22:08:52,ㅅㅂ,[],,[],"[""ㅅㅂ""]",0.90606689453125,0.90606689453125,False,True
dcinside_남자연예인_갤러리,지금 울좆앰들만 글싸고 있는데 느송자짤 앙상스크 먹금해,2025-11-23T22:08:52,지금 울좆앰들만 글싸고 있는데 느송자짤 앙상스크 먹금해,"[[""아"", ""EF"", 0.84257572889328, 0]]",,[],[],0.38063234090805054,0.84257572889328,True,True
dcinside_남자연예인_갤러리,느릴라줌들 ㄹㅇ찐따같으셔 저런 인터뷰 하나하나에 의미부여하고 자아의탁 하는거ㅅㅂ,2025-11-23T22:08:51,느릴라줌들 ㄹㅇ찐따같으셔 저런 인터뷰 하나하나에 의미부여하고 자아의탁 하는거ㅅㅂ,[],,[],"[""ㄹㅇ"", ""ㅅㅂ""]",0.0,0.9406112432479858,True,True
dcinside_남자연예인_갤러리,느송자짤은 디지줌이 패는거야? 응원하긔,2025-11-23T22:08:38,느송자짤은 디지줌이 패는거야?,"[[""야"", ""EF"", 0.9840342998504639, 0]]",,"[""?""]",[],0.6245946288108826,0.993983805179596,True,True
dcinside_남자연예인_갤러리,느송자짤은 디지줌이 패는거야? 응원하긔,2025-11-23T22:08:38,응원하긔,"[[""긔"", ""EF"", 0.5084990859031677, 1]]",,[],[],0.0,0.5084990859031677,True,True
dcinside_남자연예인_갤러리,곰팡핌은 곰첼라말아먹어서욕쳐먹는거아니노? ㅇㅇ,2025-11-23T22:08:31,곰팡핌은 곰첼라말아먹어서욕쳐먹는거아니노?,"[[""노"", ""EF"", 0.984946072101593, 0]]",,"[""?""]",[],0.0,0.99248868227005,True,True
dcinside_남자연예인_갤러리,곰팡핌은 곰첼라말아먹어서욕쳐먹는거아니노? ㅇㅇ,2025-11-23T22:08:31,ㅇㅇ,[],,[],"[""ㅇㅇ""]",0.6404206156730652,0.6404206156730652,True,True
dcinside_남자연예인_갤러리,메까년 진짜 못났다 어,2025-11-23T22:08:16,메까년 진짜 못났다,"[[""다"", ""EF"", 0.9079220294952393, 0]]",,[],[],0.5026084780693054,0.9079220294952393,True,True
dcinside_남자연예인_갤러리,메까년 진짜 못났다 어,2025-11-23T22:08:16,어,[],,[],[],0.9997337460517883,0.9997337460517883,False,False
dcinside_남자연예인_갤러리,뭐하러 합격각 세우면서 곰곰자매 패노 뉴트남 빠는글 하나면 10배로 발작하는데,2025-11-23T22:08:16,뭐하러 합격각 세우면서 곰곰자매 패노 뉴트남 빠는글 하나면 10배로 발작하는데,"[[""는데"", ""ECF"", 0.9585416316986084, 0]]",,[],[],0.0,0.9585416316986084,True,True
dcinside_남자연예인_갤러리,느송자짤 긁힌이유 은돌이가 밥메이트 울좆 뽑아서긔 저년은 울른을 긁으려면 아무도 안좋아하는 울좆으로 뇌절해야 하는데 은돌이가 울좆 뽑는바람에 지 세계관이 무너져서 미친거야,2025-11-23T22:08:13,느송자짤 긁힌이유 은돌이가 밥메이트 울좆 뽑아서긔,"[[""긔"", ""EF"", 0.4564055800437927, 1]]",,[],[],0.43497955799102783,0.4564055800437927,True,True
dcinside_남자연예인_갤러리,느송자짤 긁힌이유 은돌이가 밥메이트 울좆 뽑아서긔 저년은 울른을 긁으려면 아무도 안좋아하는 울좆으로 뇌절해야 하는데 은돌이가 울좆 뽑는바람에 지 세계관이 무너져서 미친거야,2025-11-23T22:08:13,저년은 울른을 긁으려면 아무도 안좋아하는 울좆으로 뇌절해야 하는데 은돌이가 울좆 뽑는바람에 지 세계관이 무너져서 미친거야,"[[""야"", ""EF"", 0.9601647853851318, 0]]",,[],[],0.0,0.9601647853851318,True,True
dcinside_남자연예인_갤러리,곰팡핌 여원순 나가리되고 그냥 잡탕됨 데뷔컨셉 여원순 없이 못하니까 독기로 노선 튼 거잖아ㅋㅋ,2025-11-23T22:08:11,곰팡핌,"[[""(으)ㅁ"", ""EF"", 0.9865032434463501, 0]]",,[],[],0.6420974135398865,0.9865032434463501,True,True
dcinside_남자연예인_갤러리,곰팡핌 여원순 나가리되고 그냥 잡탕됨 데뷔컨셉 여원순 없이 못하니까 독기로 노선 튼 거잖아ㅋㅋ,2025-11-23T22:08:11,여원순 나가리,"[[""리"", ""EF"", 0.7990196943283081, 0]]",,[],[],0.7896969318389893,0.7990196943283081,True,True
dcinside_남자연예인_갤러리,곰팡핌 여원순 나가리되고 그냥 잡탕됨 데뷔컨셉 여원순 없이 못하니까 독기로 노선 튼 거잖아ㅋㅋ,2025-11-23T22:08:11,되고 그냥 잡탕됨,"[[""(으)ㅁ"", ""EF"", 0.991181492805481, 0]]",,[],[],0.6441572904586792,0.991181492805481,False,True
dcinside_남자연예인_갤러리,곰팡핌 여원순 나가리되고 그냥 잡탕됨 데뷔컨셉 여원순 없이 못하니까 독기로 노선 튼 거잖아ㅋㅋ,2025-11-23T22:08:11,데뷔컨셉 여원순 없이 못하니까 독기로 노선 튼 거잖아ㅋㅋ,"[[""잖아"", ""EF"", 0.9485174417495728, 0]]",,[],"[""ㅋㅋ""]",0.0,0.6030227541923523,True,True
dcinside_남자연예인_갤러리,개은돌은 저런거 5초만에 체크하고 치우는 남성이고 느송이도 골랐는데 내가 저거 고른걸로 발작하는거겠냐구 언냐들,2025-11-23T22:08:10,개은돌은 저런거 5초만에 체크하고 치우는 남성이고 느송이도 골랐는데 내가 저거 고른걸로 발작하는거겠냐구 언냐들,[],,[],[],0.0,0.9644439220428467,True,True
dcinside_남자연예인_갤러리,진심 뿡턱이 잘생긴지 모르겠어 띠니눈엔 그냥 그 륵저 탄이닮음,2025-11-23T22:08:09,진심 뿡턱이 잘생긴지,"[[""ㄴ지"", ""EF"", 0.5669071674346924, 0]]",,[],[],0.5244761109352112,0.5669071674346924,True,True
dcinside_남자연예인_갤러리,진심 뿡턱이 잘생긴지 모르겠어 띠니눈엔 그냥 그 륵저 탄이닮음,2025-11-23T22:08:09,모르겠어,"[[""어"", ""EF"", 0.8342668414115906, 0]]",,[],[],0.8342668414115906,0.8342668414115906,False,True
dcinside_남자연예인_갤러리,진심 뿡턱이 잘생긴지 모르겠어 띠니눈엔 그냥 그 륵저 탄이닮음,2025-11-23T22:08:09,띠니눈엔 그냥 그 륵저 탄이닮음,"[[""(으)ㅁ"", ""EF"", 0.9462394714355469, 0]]",,[],[],0.3882150650024414,0.9462394714355469,True,True
dcinside_남자연예인_갤러리,관계성 젤 좋은것도 원송돌인데 그줌들은 왜 집착하는거야,2025-11-23T22:08:02,관계성 젤 좋은것도 원송돌인데 그줌들은 왜 집착하는거야,"[[""야"", ""EF"", 0.9749040007591248, 0]]",,[],[],0.0,0.9749040007591248,True,True
dcinside_남자연예인_갤러리,나같으면 짹창가서 싸우겠긔 여기서 도배하면 좋아요가 사라져?,2025-11-23T22:07:57,나같으면 짹창가서 싸우겠긔,"[[""긔"", ""EF"", 0.5232552289962769, 1]]",,[],[],0.5232552289962769,0.5232552289962769,True,True
dcinside_남자연예인_갤러리,나같으면 짹창가서 싸우겠긔 여기서 도배하면 좋아요가 사라져?,2025-11-23T22:07:57,여기서 도배하면 좋아요가,"[[""아요"", ""EF"", 0.9560111165046692, 0], [""가"", ""JKS"", 0.9415456056594849, 0]]",,[],[],0.0,0.9415456056594849,True,True
dcinside_남자연예인_갤러리,나같으면 짹창가서 싸우겠긔 여기서 도배하면 좋아요가 사라져?,2025-11-23T22:07:57,사라져?,"[[""어"", ""EF"", 0.9435507655143738, 0]]",,"[""?""]",[],0.9435507655143738,0.9839788675308228,False,True
dcinside_남자연예인_갤러리,느릴라줌들 띤갤에서 울좆으로 2년동안 좆치질하면 뭐해 맨날 댓딸치면서 왕따거려봤자임,2025-11-23T22:07:55,느릴라줌들 띤갤에서 울좆으로 2년동안 좆치질하면 뭐해 맨날 댓딸치면서 왕따거려봤자임,"[[""(으)ㅁ"", ""EF"", 0.9851559400558472, 0]]",,[],[],0.0,0.9851559400558472,True,True
dcinside_남자연예인_갤러리,지금 느릴라줌 중 누가 젤 긁혔는지 다 보이니 그만해 공수치 오짐,2025-11-23T22:07:54,지금 느릴라줌 중 누가 젤 긁혔는지,"[[""는지"", ""EF"", 0.651749312877655, 0]]",,[],[],0.6287071108818054,0.651749312877655,True,True
dcinside_남자연예인_갤러리,지금 느릴라줌 중 누가 젤 긁혔는지 다 보이니 그만해 공수치 오짐,2025-11-23T22:07:54,다 보이니 그만해 공수치 오짐,[],,[],[],0.0,0.5220481753349304,True,True
dcinside_남자연예인_갤러리,야 곰아픈 티저나 보고와 퀄리티좋음 ㄱ,2025-11-23T22:07:42,야 곰아픈 티저나,"[[""나"", ""EF"", 0.7784503698348999, 0]]",,[],[],0.7784503698348999,0.7784503698348999,False,True
dcinside_남자연예인_갤러리,야 곰아픈 티저나 보고와 퀄리티좋음 ㄱ,2025-11-23T22:07:42,보고와 퀄리티좋음,"[[""(으)ㅁ"", ""EF"", 0.9448105096817017, 0]]",,[],[],0.5546222925186157,0.9448105096817017,False,True
dcinside_남자연예인_갤러리,야 곰아픈 티저나 보고와 퀄리티좋음 ㄱ,2025-11-23T22:07:42,ㄱ,[],,[],"[""ㄱ""]",0.9479169249534607,0.9479169249534607,False,True
dcinside_남자연예인_갤러리,씹슴...또 능국인한테 뭔짓했노; 개쳐맞고 있긔;,2025-11-23T22:07:40,씹슴...또 능국인한테 뭔짓했노;,"[[""노"", ""EF"", 0.6628789901733398, 0]]",,"[""...""]",[],0.34053075313568115,0.9613834619522095,True,True
dcinside_남자연예인_갤러리,씹슴...또 능국인한테 뭔짓했노; 개쳐맞고 있긔;,2025-11-23T22:07:40,개쳐맞고 있긔;,"[[""긔"", ""EF"", 0.5519955158233643, 1]]",,[],[],0.49238723516464233,0.9513674378395081,True,True
dcinside_남자연예인_갤러리,은돌이가 희생했노 ㅋㅋ애도,2025-11-23T22:07:19,은돌이가 희생했노 ㅋㅋ,"[[""노"", ""EF"", 0.7292829751968384, 0]]",,[],"[""ㅋㅋ""]",0.0,0.7375572919845581,True,True
dcinside_남자연예인_갤러리,은돌이가 희생했노 ㅋㅋ애도,2025-11-23T22:07:19,애도,[],,[],[],0.951024055480957,0.9926969408988953,False,False
dcinside_남자연예인_갤러리,앙상스크 며칠째 안보이는데 탈빠했나,2025-11-23T22:07:13,앙상스크 며칠째 안보이는데 탈빠했나,"[[""나"", ""EF"", 0.8109610080718994, 0]]",,[],[],0.4494096040725708,0.8109610080718994,True,True
dcinside_남자연예인_갤러리,아니 돌울이 친해진거면 섹송은 세기의 절친인데 느송줌들도 섹송보고 그지랄로 억빠는 안하잖아 난 그냥 울른충들이 은돌이한테 황송해하는게 웃길 뿐이야,2025-11-23T22:07:08,아니 돌울이 친해진거면 섹송은 세기의 절친인데 느송줌들도 섹송보고 그지랄로 억빠는 안하잖아,"[[""잖아"", ""EF"", 0.9430075883865356, 0]]",,[],[],0.4097451865673065,0.9430075883865356,True,True
dcinside_남자연예인_갤러리,아니 돌울이 친해진거면 섹송은 세기의 절친인데 느송줌들도 섹송보고 그지랄로 억빠는 안하잖아 난 그냥 울른충들이 은돌이한테 황송해하는게 웃길 뿐이야,2025-11-23T22:07:08,난 그냥 울른충들이 은돌이한테 황송해하는게 웃길 뿐이야,"[[""야"", ""EF"", 0.9431626796722412, 0]]",,[],[],0.40035825967788696,0.9431626796722412,True,True
dcinside_남자연예인_갤러리,은돌이가 울좆 좋대 느송크트 부들부들? 돌송 끝?,2025-11-23T22:06:46,은돌이가 울좆 좋대,"[[""대"", ""EF"", 0.8825953006744385, 0]]",,[],[],0.580542266368866,0.8825953006744385,True,True
dcinside_남자연예인_갤러리,은돌이가 울좆 좋대 느송크트 부들부들? 돌송 끝?,2025-11-23T22:06:46,느송크트 부들부들?,[],,"[""?""]",[],0.5546908378601074,0.9848476052284241,True,True
dcinside_남자연예인_갤러리,은돌이가 울좆 좋대 느송크트 부들부들? 돌송 끝?,2025-11-23T22:06:46,돌송 끝?,[],,"[""?""]",[],0.0,0.980690062046051,True,True
dcinside_남자연예인_갤러리,곰팡핌은 억지 뉴아르 바이럴하더니 장카설에 밀리고 껴주지도 않잖아 ㅋㅋ,2025-11-23T22:06:43,곰팡핌은 억지 뉴아르 바이럴하더니 장카설에 밀리고 껴주지도 않잖아 ㅋㅋ,"[[""잖아"", ""EF"", 0.9648715257644653, 0]]",,[],"[""ㅋㅋ""]",0.4925873875617981,0.9269140958786011,True,True
dcinside_남자연예인_갤러리,뿡 외퀴들 국가 털리는거 웃기노 곰팡핌 곰아픈 저주파 메까 겨둑 닝족 댓츠핫 잦스틴 발삼 아메 보딸 쏘2 극괴 극래 노안 노련님 짭예만 자전거 능혼 학래 자짤 뿡3 뿡격거 뿡턱 똠짱 뿡진경 뿡학두 순남준 뿡딱 짮우 홍만 투창스 투다리 물냐 범냐 경괴 경개 칭인간 휴메 코아픈 라미갑 무능훈 짭판 선냐 학치커 코즉 리메 선인간 빵훈 죄이콥 학치 큐트 복자 약독대 약사히 퀸규 짭머성 짭머표 코정환 약시노리 약쾅 약쾅수 약루토 느릴라 울좆 앙상 섹찬 은돌 느송 원자로 난강 금고네 좆코네 명멜 퇴산 운지학 섹호 없우 한나방 토커 마조네 쉰쉰구 토동 투창스 륶괴 뎅기열 짱손 빵재 양락 뿡쾅 섹모 돌준 앱쭈 긴중 애물 광판 준나물 경돈 잠지 잠기수 홍어컨 홍안부 곰보 망짱 무짱 흘바타 피쉬방 서세원 괴빈 리대 짱리대 잦쏜 드갑 와보 재앙 봉하 군등 능송 죄앙민 무송 똠결 징샹 와하 유감 카주난 카준환 액옵 상판 짭경 케데헌 게데헌 딸배원 퇴공 퇴디공학 신손 슈내잦 윽찬 빵서 퇴디네 곰카레 느금 맠신영 꾸니 메리 정냐 공주 이리 좌듀 느악몽 죄노 똥찬 보민 갓파 선족 슈내잦 신손 신딸 윽찬 짱괴 하륵타 필둑 봉하 능찬 금인간 영범 족2 솟2 핑머 응구려 게이주 민죄 동불 개훈 떡조 리라 왕주 능똥 와똥선 능아픈 머익 익주 틀케 죠띠니 머꼴 능루아 윾마 느스시 윾시 리큭 샄머지 능족 머영 괴온 윾머 먼복 틀세연 호모 잦스틴 발삼 아메 보딸 퇴상순 뜨거원 어류 능사 딩친 약원순 약괴 능천수 능천 똠파리 똠키타 난국 뿡2 투다리 물냐 범냐 경괴 칭인간 느튀기 휴메 코아픈 라미갑 무능훈 짭판 선냐 학치커 코즉 리메 선인간 빵훈 죄이콥 학치 큐트 복자 세의 토커 핑머 뿡턱 약독대 약사히 퀸규 짭머성 짭머표 코정환 약시노리 약쾅 약쾅수 약루토 짭이모 느릴라 울좆 앙상 섹찬 은돌 느송 원자로 좆코네 명멜 퇴산 운지학 섹호 없우 킴지원 좆타쉽 족타쉽 곰자매 곰시녀 곰저씨 곰젖괴 셉2 륶괴 뎅기열 틀송 짱손 빵재 양락 뿡쾅 괴빈 리대 짱리대 잦쏜 드갑 와보 재앙 느금 맠신영 꾸니 메리 정냐 공주 이리 댓동 수을 순메 턱람 핑반인 효딸 여삽 인도미 느악몽 죄노 똥찬 보민 갓파 선족 능아픈 익주 틀케 죠띠니 엘쭈 퇴사배 능나 허망 숭어 뉴론 머꼴 능루아 윾마 물드시런 물레이크 물앵욱 느스시 윾시 리큭 샄머지 능족 머영 괴온 좆코네 한나방 운지학 퇴산 없우 명멜 셉2 느금 섹울 난강 리진호 리쩐하오 물현 뎅기열 뎅결 륶괴 양락 뿡쾅 짱손 서세원 괴빈 리대 잦쏜 드갑 와보 무능훈 빻키 죄부이 발삼 아메 보딸 느김치 메리 이리 도빻 느금 맠신영 꾸니 느악몽 보민 갓파 빻러 선족 느릴라 은돌 앙상 느송 섹찬 은돌 원자로 느스시 리큭 윾윽시 사큭야 머영 괴온 약독대 퀸규 코정환 약루토 짭머성 능아픈 익주 머꼴 머익 노꼴 죠띠니 능루아 틀케 윾마 뿡셕 좆목 에이즈원 여메 하괴 뉴트남 아문화 아큡 족갈 윙족 능예종 뿡이브 믂 창국 빡 압돈,2025-11-23T22:06:37,뿡 외퀴들 국가 털리는거 웃기노,"[[""노"", ""EF"", 0.7444374561309814, 0]]",,[],[],0.0,0.7444374561309814,True,True
dcinside_남자연예인_갤러리,뿡 외퀴들 국가 털리는거 웃기노 곰팡핌 곰아픈 저주파 메까 겨둑 닝족 댓츠핫 잦스틴 발삼 아메 보딸 쏘2 극괴 극래 노안 노련님 짭예만 자전거 능혼 학래 자짤 뿡3 뿡격거 뿡턱 똠짱 뿡진경 뿡학두 순남준 뿡딱 짮우 홍만 투창스 투다리 물냐 범냐 경괴 경개 칭인간 휴메 코아픈 라미갑 무능훈 짭판 선냐 학치커 코즉 리메 선인간 빵훈 죄이콥 학치 큐트 복자 약독대 약사히 퀸규 짭머성 짭머표 코정환 약시노리 약쾅 약쾅수 약루토 느릴라 울좆 앙상 섹찬 은돌 느송 원자로 난강 금고네 좆코네 명멜 퇴산 운지학 섹호 없우 한나방 토커 마조네 쉰쉰구 토동 투창스 륶괴 뎅기열 짱손 빵재 양락 뿡쾅 섹모 돌준 앱쭈 긴중 애물 광판 준나물 경돈 잠지 잠기수 홍어컨 홍안부 곰보 망짱 무짱 흘바타 피쉬방 서세원 괴빈 리대 짱리대 잦쏜 드갑 와보 재앙 봉하 군등 능송 죄앙민 무송 똠결 징샹 와하 유감 카주난 카준환 액옵 상판 짭경 케데헌 게데헌 딸배원 퇴공 퇴디공학 신손 슈내잦 윽찬 빵서 퇴디네 곰카레 느금 맠신영 꾸니 메리 정냐 공주 이리 좌듀 느악몽 죄노 똥찬 보민 갓파 선족 슈내잦 신손 신딸 윽찬 짱괴 하륵타 필둑 봉하 능찬 금인간 영범 족2 솟2 핑머 응구려 게이주 민죄 동불 개훈 떡조 리라 왕주 능똥 와똥선 능아픈 머익 익주 틀케 죠띠니 머꼴 능루아 윾마 느스시 윾시 리큭 샄머지 능족 머영 괴온 윾머 먼복 틀세연 호모 잦스틴 발삼 아메 보딸 퇴상순 뜨거원 어류 능사 딩친 약원순 약괴 능천수 능천 똠파리 똠키타 난국 뿡2 투다리 물냐 범냐 경괴 칭인간 느튀기 휴메 코아픈 라미갑 무능훈 짭판 선냐 학치커 코즉 리메 선인간 빵훈 죄이콥 학치 큐트 복자 세의 토커 핑머 뿡턱 약독대 약사히 퀸규 짭머성 짭머표 코정환 약시노리 약쾅 약쾅수 약루토 짭이모 느릴라 울좆 앙상 섹찬 은돌 느송 원자로 좆코네 명멜 퇴산 운지학 섹호 없우 킴지원 좆타쉽 족타쉽 곰자매 곰시녀 곰저씨 곰젖괴 셉2 륶괴 뎅기열 틀송 짱손 빵재 양락 뿡쾅 괴빈 리대 짱리대 잦쏜 드갑 와보 재앙 느금 맠신영 꾸니 메리 정냐 공주 이리 댓동 수을 순메 턱람 핑반인 효딸 여삽 인도미 느악몽 죄노 똥찬 보민 갓파 선족 능아픈 익주 틀케 죠띠니 엘쭈 퇴사배 능나 허망 숭어 뉴론 머꼴 능루아 윾마 물드시런 물레이크 물앵욱 느스시 윾시 리큭 샄머지 능족 머영 괴온 좆코네 한나방 운지학 퇴산 없우 명멜 셉2 느금 섹울 난강 리진호 리쩐하오 물현 뎅기열 뎅결 륶괴 양락 뿡쾅 짱손 서세원 괴빈 리대 잦쏜 드갑 와보 무능훈 빻키 죄부이 발삼 아메 보딸 느김치 메리 이리 도빻 느금 맠신영 꾸니 느악몽 보민 갓파 빻러 선족 느릴라 은돌 앙상 느송 섹찬 은돌 원자로 느스시 리큭 윾윽시 사큭야 머영 괴온 약독대 퀸규 코정환 약루토 짭머성 능아픈 익주 머꼴 머익 노꼴 죠띠니 능루아 틀케 윾마 뿡셕 좆목 에이즈원 여메 하괴 뉴트남 아문화 아큡 족갈 윙족 능예종 뿡이브 믂 창국 빡 압돈,2025-11-23T22:06:37,,"[[""(으)ㅁ"", ""EF"", 0.989418625831604, 0]]",,[],[],0.4307490885257721,0.989418625831604,True,True
dcinside_남자연예인_갤러리,뿡 외퀴들 국가 털리는거 웃기노 곰팡핌 곰아픈 저주파 메까 겨둑 닝족 댓츠핫 잦스틴 발삼 아메 보딸 쏘2 극괴 극래 노안 노련님 짭예만 자전거 능혼 학래 자짤 뿡3 뿡격거 뿡턱 똠짱 뿡진경 뿡학두 순남준 뿡딱 짮우 홍만 투창스 투다리 물냐 범냐 경괴 경개 칭인간 휴메 코아픈 라미갑 무능훈 짭판 선냐 학치커 코즉 리메 선인간 빵훈 죄이콥 학치 큐트 복자 약독대 약사히 퀸규 짭머성 짭머표 코정환 약시노리 약쾅 약쾅수 약루토 느릴라 울좆 앙상 섹찬 은돌 느송 원자로 난강 금고네 좆코네 명멜 퇴산 운지학 섹호 없우 한나방 토커 마조네 쉰쉰구 토동 투창스 륶괴 뎅기열 짱손 빵재 양락 뿡쾅 섹모 돌준 앱쭈 긴중 애물 광판 준나물 경돈 잠지 잠기수 홍어컨 홍안부 곰보 망짱 무짱 흘바타 피쉬방 서세원 괴빈 리대 짱리대 잦쏜 드갑 와보 재앙 봉하 군등 능송 죄앙민 무송 똠결 징샹 와하 유감 카주난 카준환 액옵 상판 짭경 케데헌 게데헌 딸배원 퇴공 퇴디공학 신손 슈내잦 윽찬 빵서 퇴디네 곰카레 느금 맠신영 꾸니 메리 정냐 공주 이리 좌듀 느악몽 죄노 똥찬 보민 갓파 선족 슈내잦 신손 신딸 윽찬 짱괴 하륵타 필둑 봉하 능찬 금인간 영범 족2 솟2 핑머 응구려 게이주 민죄 동불 개훈 떡조 리라 왕주 능똥 와똥선 능아픈 머익 익주 틀케 죠띠니 머꼴 능루아 윾마 느스시 윾시 리큭 샄머지 능족 머영 괴온 윾머 먼복 틀세연 호모 잦스틴 발삼 아메 보딸 퇴상순 뜨거원 어류 능사 딩친 약원순 약괴 능천수 능천 똠파리 똠키타 난국 뿡2 투다리 물냐 범냐 경괴 칭인간 느튀기 휴메 코아픈 라미갑 무능훈 짭판 선냐 학치커 코즉 리메 선인간 빵훈 죄이콥 학치 큐트 복자 세의 토커 핑머 뿡턱 약독대 약사히 퀸규 짭머성 짭머표 코정환 약시노리 약쾅 약쾅수 약루토 짭이모 느릴라 울좆 앙상 섹찬 은돌 느송 원자로 좆코네 명멜 퇴산 운지학 섹호 없우 킴지원 좆타쉽 족타쉽 곰자매 곰시녀 곰저씨 곰젖괴 셉2 륶괴 뎅기열 틀송 짱손 빵재 양락 뿡쾅 괴빈 리대 짱리대 잦쏜 드갑 와보 재앙 느금 맠신영 꾸니 메리 정냐 공주 이리 댓동 수을 순메 턱람 핑반인 효딸 여삽 인도미 느악몽 죄노 똥찬 보민 갓파 선족 능아픈 익주 틀케 죠띠니 엘쭈 퇴사배 능나 허망 숭어 뉴론 머꼴 능루아 윾마 물드시런 물레이크 물앵욱 느스시 윾시 리큭 샄머지 능족 머영 괴온 좆코네 한나방 운지학 퇴산 없우 명멜 셉2 느금 섹울 난강 리진호 리쩐하오 물현 뎅기열 뎅결 륶괴 양락 뿡쾅 짱손 서세원 괴빈 리대 잦쏜 드갑 와보 무능훈 빻키 죄부이 발삼 아메 보딸 느김치 메리 이리 도빻 느금 맠신영 꾸니 느악몽 보민 갓파 빻러 선족 느릴라 은돌 앙상 느송 섹찬 은돌 원자로 느스시 리큭 윾윽시 사큭야 머영 괴온 약독대 퀸규 코정환 약루토 짭머성 능아픈 익주 머꼴 머익 노꼴 죠띠니 능루아 틀케 윾마 뿡셕 좆목 에이즈원 여메 하괴 뉴트남 아문화 아큡 족갈 윙족 능예종 뿡이브 믂 창국 빡 압돈,2025-11-23T22:06:37,곰팡핌 곰아픈 저주파 메까 겨둑 닝족 댓츠핫 잦스틴 발삼 아메 보딸 쏘2 극괴 극래 노안 노련님 짭예만 자전거 능혼 학래 자짤 뿡3 뿡격거 뿡턱 똠짱 뿡진경 뿡학두 순남준 뿡딱 짮우 홍만 투창스 투다리 물냐,"[[""냐"", ""EF"", 0.9490705728530884, 0]]",,[],[],0.0,0.9490705728530884,True,True
